scope,condition,reported_game,mtime,characters,roles,internal_game_ids,canonical_support,matches_reported_game,likely_actual_game,status,file,error
BIG,situation_fewshot_analysis,1,2026-06-29T08:36:29,シズエ / ジョナサン / ベンジャミン / ユミ / リン,シズエ:VILLAGER / ジョナサン:POSSESSED / ベンジャミン:WEREWOLF / ユミ:VILLAGER / リン:SEER,01KW899KANSEEF9Z4FKY6YK107,16,no,,UNKNOWN_ROSTER,results/run_en_cond_big/aiwolf/situation_fewshot_analysis/g1_1782689615_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
BIG,situation_fewshot_analysis,2,2026-06-29T08:40:50,アスカ / セルヴァス / トシオ / ベンジャミン / ミオ,アスカ:WEREWOLF / セルヴァス:SEER / トシオ:VILLAGER / ベンジャミン:VILLAGER / ミオ:POSSESSED,01KW89FJWV2W3N7G21P6PA6F0V,17,no,,UNKNOWN_ROSTER,results/run_en_cond_big/aiwolf/situation_fewshot_analysis/g2_1782689811_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
BIG,situation_fewshot_analysis,2,2026-06-29T09:02:37,ケンジ / シズエ / シュンイチ / ミサキ / メイ,ケンジ:POSSESSED / シズエ:VILLAGER / シュンイチ:SEER / ミサキ:WEREWOLF / メイ:VILLAGER,01KW8APFFM607WT28PR08V5HKN,17,yes,2,OK,results/run_en_cond_big/aiwolf/situation_fewshot_analysis/g2_1782691085_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
BIG,situation_fewshot_analysis,3,2026-06-29T08:45:22,アスカ / ケンジ / ジョナサン / ユミ / リュウジ,アスカ:VILLAGER / ケンジ:VILLAGER / ジョナサン:WEREWOLF / ユミ:POSSESSED / リュウジ:SEER,01KW89QJ9KXMQS7YSFCJ0JXAYA,17,no,,UNKNOWN_ROSTER,results/run_en_cond_big/aiwolf/situation_fewshot_analysis/g3_1782690072_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
BIG,situation_fewshot_analysis,4,2026-06-29T08:48:48,アスカ / シズエ / シュンイチ / ユミ / ヴィクトリア,アスカ:VILLAGER / シズエ:WEREWOLF / シュンイチ:SEER / ユミ:VILLAGER / ヴィクトリア:POSSESSED,01KW89ZW4WN4657F74VKF5D8WJ,14,no,,UNKNOWN_ROSTER,results/run_en_cond_big/aiwolf/situation_fewshot_analysis/g4_1782690345_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
BIG,situation_fewshot_analysis,5,2026-06-29T08:51:58,ジョナサン / トシオ / ミドリ / ミナコ / ミナト,ジョナサン:SEER / トシオ:WEREWOLF / ミドリ:VILLAGER / ミナコ:VILLAGER / ミナト:POSSESSED,01KW8A643QZEBZCFTSB39DV11H,14,no,,UNKNOWN_ROSTER,results/run_en_cond_big/aiwolf/situation_fewshot_analysis/g5_1782690549_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
BIG,situation_fewshot_analysis,6,2026-06-29T08:55:24,サクラ / シズエ / タクミ / ミオ / リン,サクラ:POSSESSED / シズエ:VILLAGER / タクミ:SEER / ミオ:VILLAGER / リン:WEREWOLF,01KW8ABY71TSRHPYZT1EZ8AK0V,16,no,,UNKNOWN_ROSTER,results/run_en_cond_big/aiwolf/situation_fewshot_analysis/g6_1782690740_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
BIG,situation_fewshot_analysis,7,2026-06-29T08:59:50,シオン / ベンジャミン / ミヅキ / ミドリ / ミナト,シオン:SEER / ベンジャミン:VILLAGER / ミヅキ:VILLAGER / ミドリ:POSSESSED / ミナト:WEREWOLF,01KW8AJ21N69M0K6TMR3PNDFMY,15,yes,7,OK,results/run_en_cond_big/aiwolf/situation_fewshot_analysis/g7_1782690940_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
BIG,situation_fewshot_analysis,8,2026-06-29T09:03:16,シズエ / ジョナサン / ベンジャミン / ユミ / リン,シズエ:VILLAGER / ジョナサン:POSSESSED / ベンジャミン:WEREWOLF / ユミ:VILLAGER / リン:SEER,01KW8ATC83EDKNB84RP9PH6D8M,14,no,,UNKNOWN_ROSTER,results/run_en_cond_big/aiwolf/situation_fewshot_analysis/g8_1782691213_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
BIG,situation_fewshot_analysis,8,2026-06-29T09:51:01,ジョナサン / タクミ / ダイスケ / トシオ / ミナト,ジョナサン:POSSESSED / タクミ:VILLAGER / ダイスケ:WEREWOLF / トシオ:SEER / ミナト:VILLAGER,01KW8DA7A2N1CQ2Z7TBAFVB7QC,14,yes,8,OK,results/run_en_cond_big/aiwolf/situation_fewshot_analysis/g8_1782693829_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
BIG,situation_fewshot_analysis,9,2026-06-29T09:06:37,シオン / セルヴァス / タクミ / ダイスケ / ミサキ,シオン:WEREWOLF / セルヴァス:POSSESSED / タクミ:VILLAGER / ダイスケ:VILLAGER / ミサキ:SEER,01KW8B0JFZNY459WHAF6V1HH74,15,yes,9,OK,results/run_en_cond_big/aiwolf/situation_fewshot_analysis/g9_1782691416_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
BIG,situation_fewshot_analysis,10,2026-06-29T09:09:47,ダイスケ / トシオ / ミヅキ / メイ / リュウジ,ダイスケ:SEER / トシオ:POSSESSED / ミヅキ:VILLAGER / メイ:WEREWOLF / リュウジ:VILLAGER,01KW8B6MB9NMHCCXRPK29TY6EX,14,yes,10,OK,results/run_en_cond_big/aiwolf/situation_fewshot_analysis/g10_1782691615_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
BIG,situation_fewshot_analysis,11,2026-06-29T09:13:03,アスカ / ケンジ / ジョージ / ミオ / ミヅキ,アスカ:SEER / ケンジ:WEREWOLF / ジョージ:POSSESSED / ミオ:VILLAGER / ミヅキ:VILLAGER,01KW8BCGT5ZSKMWNPCDWEHM1KN,15,yes,11,OK,results/run_en_cond_big/aiwolf/situation_fewshot_analysis/g11_1782691808_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
BIG,situation_fewshot_analysis,12,2026-06-29T09:17:19,ケンジ / ミヅキ / ミナコ / ユミ / リュウジ,ケンジ:WEREWOLF / ミヅキ:VILLAGER / ミナコ:SEER / ユミ:VILLAGER / リュウジ:POSSESSED,01KW8BJEQGV5BDGHGGWS4PR221,12,no,,UNKNOWN_ROSTER,results/run_en_cond_big/aiwolf/situation_fewshot_analysis/g12_1782692002_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
BIG,situation_fewshot_analysis,13,2026-06-29T09:20:40,ベンジャミン / ミヅキ / ミドリ / ミナコ / リン,ベンジャミン:POSSESSED / ミヅキ:VILLAGER / ミドリ:SEER / ミナコ:VILLAGER / リン:WEREWOLF,01KW8BTBCGRHX0DV8TZTF6CC8J,11,no,,UNKNOWN_ROSTER,results/run_en_cond_big/aiwolf/situation_fewshot_analysis/g13_1782692261_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
BIG,situation_fewshot_analysis,14,2026-06-29T09:25:11,シュンイチ / ジョナサン / ジョージ / ミヅキ / メイ,シュンイチ:POSSESSED / ジョナサン:SEER / ジョージ:WEREWOLF / ミヅキ:VILLAGER / メイ:VILLAGER,01KW8C0ENWD5ANVKGHE72A78KN,12,no,,UNKNOWN_ROSTER,results/run_en_cond_big/aiwolf/situation_fewshot_analysis/g14_1782692461_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
BIG,situation_fewshot_analysis,15,2026-06-29T09:28:32,ミオ / ミナコ / ミナト / ユミ / リュウジ,ミオ:POSSESSED / ミナコ:VILLAGER / ミナト:VILLAGER / ユミ:SEER / リュウジ:WEREWOLF,01KW8C8P39V5QG31KA00F8S6AS,13,no,,UNKNOWN_ROSTER,results/run_en_cond_big/aiwolf/situation_fewshot_analysis/g15_1782692730_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
BIG,situation_fewshot_analysis,16,2026-06-29T09:32:58,ケンジ / シズエ / ミナコ / ミナト / メイ,ケンジ:VILLAGER / シズエ:POSSESSED / ミナコ:WEREWOLF / ミナト:SEER / メイ:VILLAGER,01KW8CEPRCSE20DP5TR97FXY0P,15,yes,16,OK,results/run_en_cond_big/aiwolf/situation_fewshot_analysis/g16_1782692928_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
BIG,situation_fewshot_analysis,17,2026-06-29T09:36:19,アスカ / ジョージ / タクミ / トシオ / メイ,アスカ:VILLAGER / ジョージ:POSSESSED / タクミ:SEER / トシオ:VILLAGER / メイ:WEREWOLF,01KW8CQ0A7MK98FNQPNWWZ05M1,13,yes,17,OK,results/run_en_cond_big/aiwolf/situation_fewshot_analysis/g17_1782693200_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
BIG,situation_fewshot_analysis,18,2026-06-29T09:39:44,シュンイチ / ミヅキ / ミドリ / ミナト / ユミ,シュンイチ:VILLAGER / ミヅキ:VILLAGER / ミドリ:POSSESSED / ミナト:WEREWOLF / ユミ:SEER,01KW8CX4YXT3N8HX4TNX28TNWH,13,no,,UNKNOWN_ROSTER,results/run_en_cond_big/aiwolf/situation_fewshot_analysis/g18_1782693401_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
BIG,situation_fewshot_analysis,19,2026-06-29T09:43:00,シズエ / シュンイチ / ジョナサン / セルヴァス / メイ,シズエ:VILLAGER / シュンイチ:VILLAGER / ジョナサン:POSSESSED / セルヴァス:SEER / メイ:WEREWOLF,01KW8D3B1VVHFC4QHEPA7VSYZM,14,yes,19,OK,results/run_en_cond_big/aiwolf/situation_fewshot_analysis/g19_1782693604_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
BIG,situation_fewshot_analysis,20,2026-06-29T09:46:11,セルヴァス / ベンジャミン / ミサキ / ミナコ / ユミ,セルヴァス:POSSESSED / ベンジャミン:SEER / ミサキ:WEREWOLF / ミナコ:VILLAGER / ユミ:VILLAGER,01KW8D9AEFY6AABWP87K3QA01G,15,yes,20,OK,results/run_en_cond_big/aiwolf/situation_fewshot_analysis/g20_1782693800_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
BIG,situation_fewshot_analysis,21,2026-06-29T09:49:36,アスカ / ジョージ / タクミ / ミヅキ / ミナト,アスカ:VILLAGER / ジョージ:SEER / タクミ:WEREWOLF / ミヅキ:POSSESSED / ミナト:VILLAGER,01KW8DF6VAQ700EZM2EPF5AV9N,12,no,,UNKNOWN_ROSTER,results/run_en_cond_big/aiwolf/situation_fewshot_analysis/g21_1782693993_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
BIG,situation_fewshot_analysis,22,2026-06-29T09:52:32,アスカ / ケンジ / サクラ / ミサキ / ヴィクトリア,アスカ:SEER / ケンジ:WEREWOLF / サクラ:VILLAGER / ミサキ:VILLAGER / ヴィクトリア:POSSESSED,01KW8DNEPKFCB3G2D8AF8J64DN,13,no,,UNKNOWN_ROSTER,results/run_en_cond_big/aiwolf/situation_fewshot_analysis/g22_1782694197_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
BIG,situation_fewshot_analysis,22,2026-06-29T09:59:34,アスカ / サクラ / シオン / ジョナサン / セルヴァス,アスカ:VILLAGER / サクラ:SEER / シオン:WEREWOLF / ジョナサン:POSSESSED / セルヴァス:VILLAGER,01KW8DQZHYQWKG54ATRXKX9X49,13,yes,22,OK,results/run_en_cond_big/aiwolf/situation_fewshot_analysis/g22_1782694280_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
BIG,situation_fewshot_analysis,23,2026-06-29T09:55:58,タクミ / トシオ / ミオ / リュウジ / リン,タクミ:VILLAGER / トシオ:VILLAGER / ミオ:POSSESSED / リュウジ:WEREWOLF / リン:SEER,01KW8DTTV0EMJQ6P5RMZPT45WM,11,no,,UNKNOWN_ROSTER,results/run_en_cond_big/aiwolf/situation_fewshot_analysis/g23_1782694374_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
BIG,situation_fewshot_analysis,24,2026-06-29T09:59:18,ケンジ / ダイスケ / ベンジャミン / ミヅキ / ミナコ,ケンジ:SEER / ダイスケ:WEREWOLF / ベンジャミン:POSSESSED / ミヅキ:VILLAGER / ミナコ:VILLAGER,01KW8E12NWQREX9HN61T2163QM,14,no,,UNKNOWN_ROSTER,results/run_en_cond_big/aiwolf/situation_fewshot_analysis/g24_1782694578_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
BIG,situation_fewshot_analysis,25,2026-06-29T10:02:24,アスカ / ケンジ / ダイスケ / ミサキ / ユミ,アスカ:POSSESSED / ケンジ:WEREWOLF / ダイスケ:SEER / ミサキ:VILLAGER / ユミ:VILLAGER,01KW8E755WEZRR4WNM644GT3QQ,14,yes,25,OK,results/run_en_cond_big/aiwolf/situation_fewshot_analysis/g25_1782694778_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
BIG,situation_fewshot_analysis,25,2026-06-29T10:07:32,アスカ / ケンジ / ダイスケ / ミサキ / ユミ,アスカ:POSSESSED / ケンジ:WEREWOLF / ダイスケ:SEER / ミサキ:VILLAGER / ユミ:VILLAGER,01KW8E7NCF92DWAZXBE8FX5EFG,14,yes,25,OK,results/run_en_cond_big/aiwolf/situation_fewshot_analysis/g25_1782694794_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
BIG,situation_fewshot_analysis,26,2026-06-29T10:05:39,ケンジ / シュンイチ / トシオ / メイ / リュウジ,ケンジ:VILLAGER / シュンイチ:WEREWOLF / トシオ:POSSESSED / メイ:VILLAGER / リュウジ:SEER,01KW8ECW70CE6V0DDN8VGJV8HR,11,no,,UNKNOWN_ROSTER,results/run_en_cond_big/aiwolf/situation_fewshot_analysis/g26_1782694965_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
BIG,situation_fewshot_analysis,27,2026-06-29T10:10:06,アスカ / サクラ / ミヅキ / ミドリ / ヴィクトリア,アスカ:VILLAGER / サクラ:VILLAGER / ミヅキ:POSSESSED / ミドリ:WEREWOLF / ヴィクトリア:SEER,01KW8EJQ8Z5NPWNY6T9FMFNER9,15,yes,27,OK,results/run_en_cond_big/aiwolf/situation_fewshot_analysis/g27_1782695157_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
BIG,situation_fewshot_analysis,27,2026-06-29T10:37:02,アスカ / サクラ / ミヅキ / ミドリ / ヴィクトリア,アスカ:VILLAGER / サクラ:VILLAGER / ミヅキ:POSSESSED / ミドリ:WEREWOLF / ヴィクトリア:SEER,01KW8FVNJZ7N2N7Z61CKG8Q0H2,15,yes,27,OK,results/run_en_cond_big/aiwolf/situation_fewshot_analysis/g27_1782696498_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
BIG,situation_fewshot_analysis,28,2026-06-29T10:14:42,ケンジ / ジョージ / ダイスケ / ベンジャミン / ミサキ,ケンジ:WEREWOLF / ジョージ:POSSESSED / ダイスケ:VILLAGER / ベンジャミン:VILLAGER / ミサキ:SEER,01KW8EV0Y2CR65B675XHGMSTSK,12,no,,UNKNOWN_ROSTER,results/run_en_cond_big/aiwolf/situation_fewshot_analysis/g28_1782695429_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
BIG,situation_fewshot_analysis,29,2026-06-29T10:17:58,ケンジ / サクラ / シオン / ジョナサン / ミナコ,ケンジ:SEER / サクラ:VILLAGER / シオン:WEREWOLF / ジョナサン:VILLAGER / ミナコ:POSSESSED,01KW8F3DHZ8Z9074NZ8H6JPC7V,12,no,,UNKNOWN_ROSTER,results/run_en_cond_big/aiwolf/situation_fewshot_analysis/g29_1782695704_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
BIG,situation_fewshot_analysis,30,2026-06-29T10:21:19,サクラ / ジョージ / ユミ / リュウジ / リン,サクラ:POSSESSED / ジョージ:WEREWOLF / ユミ:VILLAGER / リュウジ:SEER / リン:VILLAGER,01KW8F9D0ZAKVYC374C140DZYP,10,no,,UNKNOWN_ROSTER,results/run_en_cond_big/aiwolf/situation_fewshot_analysis/g30_1782695900_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
BIG,situation_fewshot_analysis,31,2026-06-29T10:25:50,シュンイチ / ダイスケ / ミナト / リュウジ / リン,シュンイチ:VILLAGER / ダイスケ:SEER / ミナト:VILLAGER / リュウジ:WEREWOLF / リン:POSSESSED,01KW8FFCT2FKXPAEEN4T287ED8,15,yes,31,OK,results/run_en_cond_big/aiwolf/situation_fewshot_analysis/g31_1782696096_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
BIG,situation_fewshot_analysis,32,2026-06-29T10:29:00,シズエ / ジョージ / ベンジャミン / ミヅキ / ミナコ,シズエ:VILLAGER / ジョージ:POSSESSED / ベンジャミン:WEREWOLF / ミヅキ:VILLAGER / ミナコ:SEER,01KW8FQPDG2D0VAJ4EC7S7KKAA,15,yes,32,OK,results/run_en_cond_big/aiwolf/situation_fewshot_analysis/g32_1782696368_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
BIG,situation_fewshot_analysis,33,2026-06-29T10:31:51,ミサキ / ミヅキ / ユミ / リュウジ / ヴィクトリア,ミサキ:VILLAGER / ミヅキ:SEER / ユミ:VILLAGER / リュウジ:WEREWOLF / ヴィクトリア:POSSESSED,01KW8FXJTWDBHY52KP19Q8FYW4,10,no,,UNKNOWN_ROSTER,results/run_en_cond_big/aiwolf/situation_fewshot_analysis/g33_1782696561_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
BIG,situation_fewshot_analysis,34,2026-06-29T10:35:12,シオン / ジョナサン / ダイスケ / ベンジャミン / メイ,シオン:WEREWOLF / ジョナサン:VILLAGER / ダイスケ:POSSESSED / ベンジャミン:SEER / メイ:VILLAGER,01KW8G2R9A7FFVGBJHX2J16HWX,14,yes,34,OK,results/run_en_cond_big/aiwolf/situation_fewshot_analysis/g34_1782696730_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
BIG,situation_fewshot_analysis,35,2026-06-29T10:39:23,ダイスケ / ミオ / ユミ / リュウジ / ヴィクトリア,ダイスケ:VILLAGER / ミオ:POSSESSED / ユミ:SEER / リュウジ:VILLAGER / ヴィクトリア:WEREWOLF,01KW8G8SZNCJVDV0M9V1F26VZ3,14,yes,35,OK,results/run_en_cond_big/aiwolf/situation_fewshot_analysis/g35_1782696929_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
BIG,situation_fewshot_analysis,35,2026-06-29T10:40:28,ダイスケ / ミオ / ユミ / リュウジ / ヴィクトリア,ダイスケ:VILLAGER / ミオ:POSSESSED / ユミ:SEER / リュウジ:VILLAGER / ヴィクトリア:WEREWOLF,01KW8GC8A24AG6KCFBQD0X5BN8,14,yes,35,OK,results/run_en_cond_big/aiwolf/situation_fewshot_analysis/g35_1782697042_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
BIG,situation_fewshot_analysis,36,2026-06-29T10:43:44,ケンジ / セルヴァス / メイ / リュウジ / ヴィクトリア,ケンジ:WEREWOLF / セルヴァス:POSSESSED / メイ:SEER / リュウジ:VILLAGER / ヴィクトリア:VILLAGER,01KW8GGJMJNDV6D7XHKZ5JEWAE,14,yes,36,OK,results/run_en_cond_big/aiwolf/situation_fewshot_analysis/g36_1782697183_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
